customerID,tenure,PhoneService,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,ChurnVal,gender,SeniorCitizen,Partner,Dependents
5671-UUNXD,50,Yes,One year,Yes,Electronic check,100.65,5189.75,0,0,Female,1,Yes,No
0956-ACVZC,54,Yes,One year,Yes,Credit card (automatic),94.1,5060.9,0,0,Female,0,No,No
2325-NBPZG,3,Yes,Month-to-month,Yes,Electronic check,74.55,233.65,0,0,Female,0,No,No
4482-FTFFX,5,Yes,Month-to-month,No,Electronic check,56.15,291.45,0,0,Male,0,No,No
8859-DZTGQ,33,Yes,Two year,No,Mailed check,20.35,689.75,0,0,Male,0,No,No
0440-MOGPM,41,Yes,One year,Yes,Electronic check,80.55,3263.9,0,0,Female,0,No,No
0020-JDNXP,34,No,One year,No,Mailed check,61.25,1993.2,0,0,Female,0,Yes,Yes
3752-CQSJI,13,Yes,Month-to-month,Yes,Mailed check,20.45,254.5,0,0,Female,0,Yes,Yes
5025-GOOKI,20,Yes,Month-to-month,Yes,Credit card (automatic),18.9,347.65,0,0,Female,0,No,No
4698-KVLLG,51,Yes,Two year,No,Credit card (automatic),19.6,967.9,0,0,Female,1,No,No
2887-JPYLU,41,Yes,Month-to-month,No,Bank transfer (automatic),45.2,1841.9,0,0,Female,0,No,Yes
4770-QAZXN,13,Yes,Month-to-month,No,Credit card (automatic),19.45,232.1,0,0,Female,0,No,No
4896-CPRPF,35,Yes,Two year,No,Bank transfer (automatic),25.45,809.25,0,0,Male,0,Yes,Yes
9714-EDSUC,4,Yes,Month-to-month,Yes,Mailed check,94.9,360.55,0,0,Male,0,No,No
0282-NVSJS,12,No,Month-to-month,Yes,Mailed check,29.3,355.9,0,0,Female,1,Yes,Yes
7353-YOWFP,7,Yes,One year,No,Mailed check,20.25,129.15,0,0,Female,0,No,No
8008-ESFLK,53,Yes,One year,No,Electronic check,110.5,5835.5,0,0,Female,0,Yes,No
7537-CBQUZ,63,Yes,Month-to-month,Yes,Bank transfer (automatic),109.4,7031.45,0,0,Male,1,No,No
3363-EWLGO,5,Yes,Month-to-month,No,Mailed check,19.95,109.6,0,0,Female,0,No,No
4750-UKWJK,37,Yes,One year,No,Mailed check,19.6,727.8,0,0,Female,1,Yes,No
1689-YQBYY,12,Yes,Month-to-month,Yes,Electronic check,76.6,893,0,0,Female,0,No,Yes
4487-ZYJZK,38,Yes,One year,No,Credit card (automatic),19.6,763.1,0,0,Female,0,Yes,Yes
2959-FENLU,9,Yes,Month-to-month,Yes,Credit card (automatic),85.3,781.4,0,0,Female,0,No,No
0708-LGSMF,13,Yes,Month-to-month,Yes,Electronic check,65.85,902.25,0,0,Male,0,Yes,No
7634-HLQJR,47,Yes,Two year,No,Credit card (automatic),20.05,1016.7,0,0,Female,0,Yes,Yes
0487-RPVUM,61,Yes,Month-to-month,No,Bank transfer (automatic),99.4,5943.65,0,0,Male,0,Yes,No
4079-ULGFR,16,Yes,Month-to-month,No,Mailed check,20.0,275.7,0,0,Male,0,No,No
2516-XSJKX,41,Yes,Two year,No,Electronic check,78.45,3126.45,0,0,Female,0,Yes,Yes
0057-QBUQH,43,Yes,Two year,Yes,Electronic check,25.1,1070.15,0,0,Female,0,No,Yes
6599-SFQVE,6,Yes,Month-to-month,Yes,Electronic check,55.0,340.4,0,0,Female,0,No,No
8331-ZXFOE,58,Yes,One year,Yes,Credit card (automatic),71.1,4299.2,0,0,Female,0,No,No
4003-FUSHP,19,Yes,Month-to-month,Yes,Credit card (automatic),61.55,1093.2,0,0,Male,0,No,No
0356-ERHVT,11,Yes,Month-to-month,Yes,Bank transfer (automatic),45.9,521.9,0,0,Male,0,Yes,No
7325-ENZFI,39,No,One year,Yes,Bank transfer (automatic),40.3,1630.4,0,0,Female,0,No,No
4884-ZTHVF,8,Yes,Month-to-month,Yes,Electronic check,87.1,713.6,0,0,Female,1,No,No
3920-HIHMQ,26,Yes,Month-to-month,Yes,Mailed check,49.5,1265.65,0,0,Female,0,No,Yes
3055-OYMSE,53,Yes,Month-to-month,Yes,Credit card (automatic),73.8,4003.85,0,0,Female,1,No,No
0613-WUXUM,70,Yes,Two year,Yes,Mailed check,19.2,1401.4,0,0,Female,0,Yes,Yes
4458-KVRBJ,59,Yes,Two year,No,Mailed check,25.0,1510.5,0,0,Male,0,No,No
1397-XKKWR,7,No,One year,No,Mailed check,35.3,264.8,0,0,Male,0,No,No
8097-OMULG,59,Yes,One year,No,Credit card (automatic),76.75,4541.9,0,0,Male,0,Yes,Yes
6013-BHCAW,61,Yes,Two year,Yes,Bank transfer (automatic),81.0,4976.15,0,0,Male,0,Yes,Yes
0401-WDBXM,72,Yes,Two year,Yes,Bank transfer (automatic),105.55,7542.25,0,0,Male,0,Yes,Yes
3387-PLKUI,13,Yes,Month-to-month,No,Mailed check,18.8,251.25,0,0,Female,0,Yes,Yes
6096-EGVTU,64,Yes,One year,No,Mailed check,24.9,1595.5,0,0,Female,0,Yes,Yes
5081-NWSUP,10,Yes,One year,No,Mailed check,64.9,685.55,0,0,Female,0,No,No
2580-ATZSQ,65,Yes,One year,No,Bank transfer (automatic),61.35,3874.1,0,0,Female,0,Yes,Yes
8085-MSNLK,62,Yes,Two year,No,Mailed check,113.95,6891.4,0,0,Female,0,Yes,No
9691-HKOVS,55,Yes,One year,Yes,Electronic check,90.15,4916.95,0,0,Female,0,Yes,No
9881-VCZEP,25,Yes,Month-to-month,No,Electronic check,54.1,1373,0,0,Female,0,Yes,No
8757-TFHHJ,1,Yes,Month-to-month,Yes,Credit card (automatic),49.8,49.8,0,0,Male,0,No,No
1468-DEFNC,64,Yes,Two year,Yes,Bank transfer (automatic),24.4,1548.65,0,0,Male,1,Yes,Yes
5119-KEPFY,36,Yes,Month-to-month,Yes,Bank transfer (automatic),95.0,3440.25,0,0,Male,0,Yes,No
0916-KNFAJ,61,Yes,Two year,Yes,Mailed check,69.9,4226.7,0,0,Male,0,Yes,No
8319-QBEHW,26,No,One year,Yes,Bank transfer (automatic),39.95,1023.75,0,0,Male,0,No,Yes
9625-QNLUX,68,Yes,Two year,Yes,Credit card (automatic),103.25,7074.4,0,0,Male,0,Yes,Yes
4024-CSNBY,72,Yes,Two year,Yes,Bank transfer (automatic),94.25,6849.75,0,0,Female,0,Yes,No
7110-BDTWG,71,No,Two year,Yes,Electronic check,47.05,3263.6,0,0,Female,0,Yes,No
7493-GVFIO,57,Yes,Two year,No,Credit card (automatic),20.55,1252.85,0,0,Male,0,No,No
0690-SRQID,4,Yes,Month-to-month,Yes,Mailed check,19.65,67.55,0,0,Male,0,No,No
9605-WGJVW,1,Yes,Month-to-month,Yes,Electronic check,70.2,70.2,0,0,Female,1,No,No
9114-DPSIA,72,Yes,Two year,No,Credit card (automatic),81.0,5750,0,0,Male,0,Yes,Yes
4700-UBQMV,21,Yes,One year,Yes,Bank transfer (automatic),75.9,1549.75,0,0,Male,0,Yes,Yes
7711-GQBZC,71,Yes,Two year,No,Bank transfer (automatic),24.7,1810.55,0,0,Female,0,Yes,Yes
4627-MIHJH,69,Yes,Two year,No,Credit card (automatic),110.25,7467.55,0,0,Female,1,No,No
9795-NREXC,64,Yes,Two year,Yes,Credit card (automatic),85.0,5484.4,0,0,Female,0,Yes,No
8573-CGOCC,16,Yes,Month-to-month,No,Credit card (automatic),19.75,294.9,0,0,Male,0,No,No
7356-AYNJP,4,Yes,One year,No,Electronic check,23.9,97.5,0,0,Female,0,No,No
6286-SUUWT,1,Yes,Month-to-month,No,Mailed check,19.95,19.95,0,0,Male,0,No,No
4819-HJPIW,18,No,Month-to-month,No,Mailed check,25.15,476.8,0,0,Male,0,No,No
8654-DHAOW,2,Yes,Month-to-month,No,Mailed check,54.15,101.65,0,0,Female,0,No,No
5438-QMDDL,19,Yes,Month-to-month,Yes,Mailed check,59.8,1130.85,0,0,Female,0,Yes,No
9812-GHVRI,40,Yes,Month-to-month,No,Bank transfer (automatic),83.85,3532.25,0,0,Female,0,No,No
5553-AOINX,66,Yes,One year,Yes,Electronic check,104.9,6891.45,0,0,Female,1,Yes,Yes
1228-ZLNBX,21,Yes,Month-to-month,No,Mailed check,75.3,1570.7,0,0,Male,0,No,No
4226-KKDON,8,Yes,Month-to-month,Yes,Electronic check,66.65,520.95,0,0,Male,0,No,No
3831-YCPUO,72,Yes,Two year,Yes,Credit card (automatic),109.5,7854.9,0,0,Female,0,Yes,Yes
7445-WMRBW,48,Yes,One year,Yes,Bank transfer (automatic),73.85,3581.4,0,0,Female,0,No,No
3308-DGHKL,69,Yes,Two year,Yes,Bank transfer (automatic),19.3,1447.9,0,0,Male,0,No,No
9924-JPRMC,72,Yes,Two year,Yes,Electronic check,118.2,8547.15,0,0,Male,0,No,No
0080-EMYVY,14,Yes,One year,No,Credit card (automatic),51.45,727.85,0,0,Female,0,No,No
6218-KNUBD,6,Yes,Month-to-month,No,Electronic check,59.45,357.6,0,0,Male,0,No,No
7337-CINUD,8,Yes,Two year,No,Bank transfer (automatic),19.5,159.35,0,0,Female,0,Yes,Yes
7609-NRNCA,17,Yes,One year,No,Mailed check,19.55,280.85,0,0,Female,0,No,No
0623-EJQEG,65,Yes,One year,No,Electronic check,93.55,6069.25,0,0,Male,0,No,No
7153-CHRBV,57,Yes,One year,Yes,Mailed check,59.3,3274.35,0,0,Female,0,Yes,Yes
6198-PNNSZ,56,Yes,One year,No,Bank transfer (automatic),109.8,6109.65,0,0,Female,0,Yes,No
3317-VLGQT,14,Yes,Month-to-month,Yes,Electronic check,78.1,1122.4,0,0,Female,0,Yes,No
4132-POCZS,52,No,Month-to-month,Yes,Electronic check,39.9,2020.9,0,0,Male,0,Yes,No
5614-DNZCE,58,Yes,Two year,Yes,Credit card (automatic),64.9,3795.45,0,0,Female,0,No,No
3896-RCYYE,67,No,Month-to-month,Yes,Credit card (automatic),53.4,3579.15,0,0,Female,0,No,No
9638-JIQYA,2,No,Month-to-month,Yes,Credit card (automatic),24.9,49.7,0,0,Male,0,No,No
3258-SANFR,6,Yes,Month-to-month,No,Credit card (automatic),44.7,276.5,0,0,Male,1,No,No
3726-TBHQT,71,Yes,Two year,Yes,Bank transfer (automatic),114.0,8175.9,0,0,Male,0,Yes,Yes
3190-ITQXP,46,Yes,Two year,No,Bank transfer (automatic),20.25,890.35,0,0,Female,0,Yes,Yes
4833-QTJNO,67,Yes,Month-to-month,No,Bank transfer (automatic),83.85,5588.8,0,0,Male,1,Yes,No
3039-MJSLN,3,Yes,Month-to-month,No,Bank transfer (automatic),20.2,50.6,0,0,Male,0,No,Yes
0178-CIIKR,3,Yes,Month-to-month,No,Mailed check,19.95,58,0,0,Female,0,No,No
5774-QPLTF,50,Yes,One year,Yes,Mailed check,20.35,938.95,0,0,Male,0,Yes,Yes
2322-VCZHZ,23,Yes,Month-to-month,Yes,Electronic check,90.0,2024.1,0,0,Male,1,Yes,No
5010-IPEAQ,67,No,Two year,No,Credit card (automatic),54.2,3623.95,0,0,Female,0,Yes,Yes
6383-ZTSIW,39,Yes,One year,No,Mailed check,99.1,3877.95,0,0,Female,1,Yes,No
8990-YOZLV,69,Yes,Two year,Yes,Mailed check,66.9,4577.9,0,0,Female,0,No,No
3069-SSVSN,1,No,One year,No,Mailed check,25.85,25.85,0,0,Female,0,No,No
5222-IMUKT,32,Yes,Month-to-month,No,Electronic check,91.05,2871.5,0,0,Male,0,No,No
6685-XSHHU,60,Yes,Two year,Yes,Bank transfer (automatic),20.95,1270.55,0,0,Male,0,Yes,Yes
8901-UPRHR,72,Yes,Two year,Yes,Bank transfer (automatic),109.2,7711.45,0,0,Female,0,Yes,Yes
0118-JPNOY,26,Yes,Month-to-month,Yes,Credit card (automatic),85.8,2193.65,0,0,Female,1,No,No
3845-FXCYS,2,Yes,Month-to-month,Yes,Electronic check,19.65,31.2,0,0,Male,0,No,No
5857-XRECV,2,Yes,One year,No,Bank transfer (automatic),20.5,38.25,0,0,Female,0,No,Yes
0725-CXOTM,36,Yes,One year,Yes,Credit card (automatic),89.65,3348.1,0,0,Female,0,No,No
4343-EJVQB,7,Yes,Month-to-month,No,Mailed check,74.35,533.6,0,0,Male,0,No,No
9000-PLFUZ,60,No,Two year,Yes,Credit card (automatic),49.45,2907.55,0,0,Female,1,Yes,No
3427-GGZZI,19,Yes,Month-to-month,Yes,Electronic check,89.1,1620.8,0,0,Female,0,Yes,No
7779-ORAEL,45,Yes,Two year,No,Credit card (automatic),75.15,3480.35,0,0,Male,1,Yes,No
0644-OQMDK,4,Yes,Month-to-month,Yes,Electronic check,70.65,293.85,0,0,Male,1,No,No
3154-CFSZG,47,Yes,Month-to-month,No,Electronic check,90.05,4137.2,0,0,Male,0,Yes,Yes
2220-IAHLS,1,Yes,Month-to-month,No,Credit card (automatic),19.4,19.4,0,0,Female,0,No,No
1658-XUHBX,59,Yes,Month-to-month,Yes,Credit card (automatic),88.75,5348.65,0,0,Female,1,Yes,Yes
2378-HTWFW,35,Yes,Month-to-month,No,Credit card (automatic),91.0,3180.5,0,0,Male,1,No,No
4377-VDHYI,32,Yes,One year,Yes,Electronic check,90.8,3023.85,0,0,Male,0,Yes,Yes
3719-TDVQB,54,Yes,Two year,Yes,Mailed check,18.95,1031.1,0,0,Female,1,Yes,No
0201-MIBOL,66,Yes,Two year,Yes,Bank transfer (automatic),102.4,6471.85,0,0,Female,1,No,No
4937-QPZPO,61,Yes,One year,Yes,Electronic check,99.9,6241.35,0,0,Male,0,Yes,Yes
2925-VDZHY,72,Yes,Two year,No,Credit card (automatic),88.7,6501.35,0,0,Male,0,Yes,Yes
6981-TDRFT,44,No,One year,Yes,Electronic check,54.3,2317.1,0,0,Male,0,Yes,Yes
3413-CSSTH,41,Yes,Month-to-month,Yes,Bank transfer (automatic),55.7,2237.55,0,0,Male,0,No,No
8033-VCZGH,50,Yes,One year,Yes,Electronic check,103.95,5231.3,0,0,Male,0,Yes,No
0224-NIJLP,8,Yes,Two year,No,Mailed check,20.15,165.5,0,0,Male,0,Yes,Yes
7542-CYDDM,18,Yes,Month-to-month,No,Mailed check,20.05,358.5,0,0,Male,0,No,No
4718-WXBGI,72,Yes,Two year,Yes,Credit card (automatic),91.95,6614.9,0,0,Male,0,Yes,Yes
8495-PRWFH,42,Yes,Month-to-month,No,Electronic check,55.65,2421.75,0,0,Female,1,No,No
0439-IFYUN,18,Yes,Month-to-month,Yes,Electronic check,74.7,1294.6,0,0,Female,1,No,No
5716-LIBJC,13,Yes,One year,Yes,Credit card (automatic),104.15,1299.1,0,0,Female,0,No,Yes
2868-LLSKM,68,Yes,One year,Yes,Bank transfer (automatic),83.65,5733.4,0,0,Female,0,Yes,Yes
2988-QRAJY,69,Yes,Two year,Yes,Credit card (automatic),110.05,7430.75,0,0,Male,0,No,No
0071-NDAFP,25,Yes,Two year,No,Credit card (automatic),25.5,630.6,0,0,Male,0,Yes,Yes
7328-ZJAJO,59,Yes,Two year,No,Credit card (automatic),19.5,1222.65,0,0,Female,0,Yes,Yes
6458-CYIDZ,5,Yes,Month-to-month,No,Electronic check,80.7,374.8,0,0,Female,1,No,No
1090-PYKCI,69,Yes,One year,Yes,Credit card (automatic),105.1,7234.8,0,0,Female,0,Yes,Yes
3058-WQDRE,13,No,Month-to-month,Yes,Bank transfer (automatic),25.15,331.85,0,0,Male,0,No,No
2279-AXJJK,52,Yes,Month-to-month,Yes,Credit card (automatic),95.65,5088.4,0,0,Male,0,Yes,No
0909-SELIE,61,Yes,Two year,Yes,Bank transfer (automatic),80.8,4860.85,0,0,Male,0,Yes,No
3417-TSCIC,29,No,One year,Yes,Mailed check,24.85,788.05,0,0,Male,0,No,No
1042-HFUCW,25,Yes,One year,Yes,Credit card (automatic),54.75,1266.35,0,0,Female,0,No,Yes
6537-OTKMY,15,No,One year,No,Electronic check,50.75,688.2,0,0,Male,0,No,No
8999-EXMNO,19,Yes,Two year,No,Mailed check,20.15,387.7,0,0,Female,0,Yes,Yes
6725-TPKJO,44,Yes,Two year,No,Mailed check,20.05,845.25,0,0,Male,0,No,No
7162-WPHPM,58,Yes,Two year,No,Credit card (automatic),71.6,4230.25,0,0,Male,0,Yes,Yes
1599-MMYRQ,62,Yes,One year,Yes,Credit card (automatic),81.45,4983.05,0,0,Male,0,Yes,Yes
8821-KVZKQ,70,No,One year,Yes,Bank transfer (automatic),58.4,4113.15,0,0,Female,0,Yes,Yes
6434-TTGJP,10,No,Two year,No,Credit card (automatic),53.7,521,0,0,Male,0,Yes,Yes
0042-JVWOJ,26,Yes,One year,Yes,Bank transfer (automatic),19.6,471.85,0,0,Male,0,No,No
0130-SXOUN,66,Yes,Month-to-month,No,Credit card (automatic),89.4,5976.9,0,0,Male,0,No,No
2330-PQGDQ,51,Yes,One year,No,Bank transfer (automatic),84.2,4299.75,0,0,Male,0,Yes,Yes
1452-UZOSF,72,Yes,Two year,Yes,Credit card (automatic),106.1,7548.6,0,0,Male,0,Yes,Yes
2097-YVPKN,65,Yes,Two year,No,Mailed check,25.75,1654.75,0,0,Male,0,No,No
8597-CTXVJ,70,Yes,One year,No,Bank transfer (automatic),64.95,4551.5,0,0,Male,0,No,Yes
6631-HMANX,72,Yes,Two year,Yes,Credit card (automatic),85.45,6227.5,0,0,Male,0,Yes,No
9962-BFPDU,1,Yes,Month-to-month,No,Mailed check,20.05,20.05,0,0,Female,0,Yes,Yes
6394-HHHZM,3,Yes,Month-to-month,No,Mailed check,20.7,57.5,0,0,Male,0,No,No
5995-LFTLE,58,Yes,Two year,Yes,Credit card (automatic),25.3,1474.35,0,0,Male,0,No,No
1932-UEDCX,33,Yes,Month-to-month,Yes,Bank transfer (automatic),100.6,3270.25,0,0,Male,1,Yes,No
5188-HGMLP,54,Yes,Month-to-month,No,Bank transfer (automatic),74.0,3919.15,0,0,Male,1,Yes,No
0665-XHDJU,72,Yes,Two year,Yes,Electronic check,99.4,7285.7,0,0,Male,0,Yes,No
8265-HKSOW,72,Yes,Two year,No,Credit card (automatic),107.45,7658.3,0,0,Female,0,Yes,Yes
3544-FBCAS,72,Yes,Two year,Yes,Credit card (automatic),83.6,5959.3,0,0,Female,0,Yes,Yes
5331-RGMTT,54,Yes,Month-to-month,Yes,Credit card (automatic),99.05,5295.7,0,0,Male,1,Yes,No
4759-PXTAN,59,Yes,One year,Yes,Electronic check,80.1,4693.2,0,0,Female,0,Yes,No
7054-DMVAS,54,Yes,Two year,Yes,Bank transfer (automatic),65.3,3512.9,0,0,Male,0,No,No
3428-MMGUB,60,Yes,Two year,Yes,Electronic check,89.55,5231.2,0,0,Male,0,No,No
6549-BTYPG,60,No,Two year,No,Credit card (automatic),60.8,3603.45,0,0,Female,0,Yes,No
7823-JSOAG,3,Yes,Month-to-month,No,Electronic check,74.5,217.45,0,0,Male,0,No,No
3705-RHRFR,69,Yes,Two year,No,Bank transfer (automatic),99.15,6875.35,0,0,Female,0,Yes,No
9374-YOLBJ,1,Yes,Month-to-month,No,Electronic check,19.25,19.25,0,0,Female,0,Yes,Yes
9074-KGVOX,50,No,Month-to-month,Yes,Credit card (automatic),39.45,2021.35,0,0,Male,0,Yes,Yes
6128-DAFVY,56,No,Month-to-month,Yes,Credit card (automatic),44.85,2564.95,0,0,Female,0,No,No
9933-QRGTX,60,Yes,Two year,Yes,Electronic check,97.2,5611.75,0,0,Female,0,Yes,No
4476-OSWTN,69,Yes,One year,Yes,Mailed check,110.55,7610.1,0,0,Male,1,Yes,No
5066-GFJMM,3,Yes,Month-to-month,Yes,Mailed check,19.9,45.75,0,0,Female,0,Yes,No
2661-GKBTK,60,Yes,Two year,No,Bank transfer (automatic),76.95,4543.95,0,0,Male,0,Yes,Yes
0458-HEUZG,13,No,Two year,No,Mailed check,35.4,450.4,0,0,Female,0,No,No
7268-WNTCP,62,Yes,Two year,No,Bank transfer (automatic),20.45,1297.35,0,0,Male,0,Yes,Yes
0824-VWDPO,45,Yes,One year,No,Bank transfer (automatic),96.75,4442.75,0,0,Female,0,No,No
8409-WQJUX,25,No,One year,No,Electronic check,54.2,1423.15,0,0,Female,0,No,No
2578-JQPHZ,44,Yes,Two year,No,Bank transfer (automatic),100.1,4378.35,0,0,Male,0,No,No
3278-FSIXX,2,Yes,Month-to-month,Yes,Mailed check,45.25,74.2,0,0,Female,0,No,No
9746-UGFAC,22,Yes,One year,No,Bank transfer (automatic),20.85,450.65,0,0,Female,0,No,No
2946-KIQSP,35,No,Month-to-month,Yes,Mailed check,33.45,1175.85,0,0,Female,0,No,No
0625-AFOHS,29,Yes,Two year,No,Mailed check,20.2,558.8,0,0,Female,0,Yes,Yes
6726-WEXXK,27,Yes,One year,Yes,Electronic check,85.9,2220.1,0,0,Male,1,Yes,No
4636-OLWOE,54,Yes,One year,Yes,Electronic check,61.0,3283.05,0,0,Male,0,No,Yes
4685-ERGHK,57,Yes,One year,Yes,Electronic check,86.9,4939.25,0,0,Male,0,No,No
0885-HMGPY,62,Yes,Two year,No,Bank transfer (automatic),69.4,4237.5,0,0,Male,0,No,No
5003-OKNNK,15,Yes,One year,No,Credit card (automatic),20.35,335.95,0,0,Female,0,Yes,Yes
7208-PSIHR,70,Yes,Two year,Yes,Bank transfer (automatic),104.3,7188.5,0,0,Female,0,Yes,No
4012-ZTHBR,21,Yes,Month-to-month,Yes,Electronic check,44.95,926.25,0,0,Female,0,Yes,Yes
0489-WMEMG,23,Yes,One year,Yes,Electronic check,49.45,1119.35,0,0,Female,0,No,Yes
7435-ZNUYY,6,Yes,One year,No,Mailed check,20.6,116.6,0,0,Male,0,No,No
1354-YZFNB,4,Yes,Two year,No,Credit card (automatic),19.55,68.8,0,0,Male,0,Yes,Yes
2985-FMWYF,23,Yes,Month-to-month,Yes,Electronic check,93.5,2341.55,0,0,Female,0,No,No
2812-ENYMO,26,No,One year,No,Credit card (automatic),54.55,1362.85,0,0,Male,0,No,No
2717-HVIZY,8,Yes,Month-to-month,No,Mailed check,20.05,163.6,0,0,Female,0,No,Yes
3422-GALYP,2,Yes,Month-to-month,Yes,Electronic check,79.45,145.15,0,0,Male,0,No,No
2890-WFBHU,59,Yes,One year,No,Credit card (automatic),79.85,4786.1,0,0,Female,0,No,No
0327-WFZSY,39,Yes,One year,No,Electronic check,100.0,3835.55,0,0,Male,0,Yes,Yes
7977-HXJKU,21,Yes,Two year,No,Mailed check,19.6,397,0,0,Male,0,No,Yes
7033-CLAMM,48,Yes,Two year,No,Bank transfer (automatic),20.2,1027.25,0,0,Female,0,Yes,Yes
4023-RTIQM,31,No,One year,Yes,Credit card (automatic),50.4,1580.1,0,0,Female,1,Yes,No
0864-FVJNJ,64,Yes,One year,No,Electronic check,113.35,7222.75,0,0,Female,0,Yes,Yes
7356-IWLFW,46,Yes,Month-to-month,Yes,Bank transfer (automatic),80.0,3769.7,0,0,Male,0,Yes,Yes
9541-PWTWO,52,Yes,Two year,Yes,Bank transfer (automatic),80.95,4233.95,0,0,Female,0,No,No
3967-VQOGC,67,Yes,Two year,Yes,Mailed check,24.9,1680.25,0,0,Female,0,Yes,Yes
7872-RDDLZ,67,Yes,Month-to-month,No,Electronic check,54.9,3725.5,0,0,Female,1,No,No
6308-CQRBU,71,Yes,Two year,No,Electronic check,109.25,7707.7,0,0,Female,0,Yes,No
0186-CAERR,71,Yes,One year,Yes,Bank transfer (automatic),116.3,8309.55,0,0,Male,0,No,No
3043-SUDUA,32,Yes,Month-to-month,No,Bank transfer (automatic),19.9,601.55,0,0,Female,0,No,No
5442-BHQNG,2,Yes,Month-to-month,No,Electronic check,70.35,139.25,0,0,Female,0,No,No
2169-RRLFW,71,Yes,Two year,No,Credit card (automatic),25.6,1888.25,0,0,Female,0,Yes,No
5872-OEQNH,60,No,One year,Yes,Electronic check,44.45,2773.9,0,0,Female,0,No,No
3162-KKZXO,55,Yes,One year,Yes,Electronic check,100.15,5409.75,0,0,Female,1,No,No
8873-GLDMH,6,Yes,Month-to-month,Yes,Mailed check,73.85,401.3,0,0,Female,0,No,No
5696-JVVQY,48,Yes,Two year,Yes,Credit card (automatic),70.1,3238.4,0,0,Female,0,Yes,Yes
8946-BFWSG,63,Yes,Two year,No,Mailed check,25.25,1573.05,0,0,Male,0,Yes,Yes
0547-HURJB,12,Yes,Month-to-month,No,Credit card (automatic),21.05,235.8,0,0,Male,0,No,Yes
8904-OPDCK,54,No,Month-to-month,Yes,Bank transfer (automatic),24.95,1364.75,0,0,Male,1,Yes,No
8845-LWKGE,30,Yes,One year,Yes,Electronic check,64.5,1985.15,0,0,Female,0,Yes,Yes
0691-NIKRI,40,Yes,One year,Yes,Credit card (automatic),105.95,4335.2,0,0,Female,0,No,No
5022-JNQEQ,9,Yes,Month-to-month,Yes,Electronic check,75.85,647.5,0,0,Female,0,Yes,Yes
3249-VHRIP,62,No,Two year,Yes,Credit card (automatic),43.6,2748.7,0,0,Female,0,No,No
3736-BLEPA,28,Yes,One year,Yes,Bank transfer (automatic),91.25,2483.65,0,0,Male,0,No,No
4701-LKOZD,70,Yes,Two year,No,Credit card (automatic),89.75,6367.2,0,0,Female,0,No,No
6603-QWSPR,46,Yes,Two year,Yes,Bank transfer (automatic),104.4,4904.2,0,0,Female,0,No,No
9921-QFQUL,23,Yes,Month-to-month,No,Mailed check,90.15,2044.95,0,0,Female,0,Yes,No
1929-ZCBHE,47,No,One year,No,Electronic check,40.3,1794.8,0,0,Male,0,Yes,Yes
4378-MYPGO,68,Yes,Two year,Yes,Bank transfer (automatic),105.25,7173.15,0,0,Male,0,Yes,Yes
4129-LYCOI,67,Yes,Two year,Yes,Electronic check,104.0,7039.05,0,0,Female,0,No,Yes
7798-JVXYM,14,Yes,Month-to-month,Yes,Electronic check,69.65,921.4,0,0,Female,0,No,No
8647-SDTWQ,57,Yes,Month-to-month,Yes,Electronic check,74.3,4018.35,0,0,Male,0,Yes,Yes
2696-ECXKC,55,Yes,One year,No,Mailed check,100.9,5448.6,0,0,Female,0,Yes,Yes
2081-KJSQF,1,Yes,Month-to-month,Yes,Mailed check,20.25,20.25,0,0,Male,0,No,No
3323-CPBWR,23,Yes,Month-to-month,Yes,Credit card (automatic),96.9,2085.45,0,0,Male,0,No,No
3384-CTMSF,47,Yes,Month-to-month,Yes,Electronic check,104.1,5135.15,0,0,Male,0,Yes,No
0902-RFHOF,38,Yes,One year,No,Mailed check,20.1,730.1,0,0,Male,0,No,No
6048-QBXKL,2,Yes,Month-to-month,Yes,Credit card (automatic),56.55,118.25,0,0,Female,1,No,No
7718-RXDGG,15,Yes,Month-to-month,Yes,Bank transfer (automatic),68.6,1108.6,0,0,Male,0,Yes,No
1025-FALIX,26,Yes,Month-to-month,Yes,Credit card (automatic),69.05,1815.65,0,0,Female,0,No,No
3451-VAWLI,35,Yes,Two year,No,Credit card (automatic),19.7,730.4,0,0,Female,0,Yes,Yes
3407-QGWLG,3,Yes,Month-to-month,Yes,Mailed check,20.05,75.45,0,0,Male,0,No,Yes
2347-WKKAE,42,Yes,Month-to-month,Yes,Electronic check,94.4,4014.6,0,0,Male,0,Yes,No
8735-DCXNF,10,Yes,Month-to-month,Yes,Credit card (automatic),54.95,568.85,0,0,Male,0,Yes,No
3214-IYUUQ,61,Yes,One year,No,Bank transfer (automatic),93.7,5860.7,0,0,Female,0,Yes,No
1936-UAFEH,68,Yes,Two year,No,Credit card (automatic),110.25,7279.35,0,0,Female,0,No,No
3587-PMCOY,10,Yes,One year,Yes,Electronic check,98.9,1064.95,0,0,Male,0,No,No
1027-LKKQQ,72,Yes,Two year,Yes,Bank transfer (automatic),80.45,5886.85,0,0,Female,0,Yes,Yes
7148-XZPHA,55,Yes,Month-to-month,No,Electronic check,79.4,4238.45,0,0,Male,0,Yes,Yes
5309-TAIKL,7,Yes,Month-to-month,No,Bank transfer (automatic),62.8,418.3,0,0,Female,0,No,No
